"model_name","withheld","human_ccc","model_ccc","delta_ccc","human_baseline_mean"
"Jan22_10-21-00_2026_sal0.7","Human_Rater1",0.919672020623889,0.957206920027929,0.0375348994040393,0.900137977711411
"Jan22_10-21-00_2026_sal0.7","Human_Rater2",0.928107754149136,0.962293194482609,0.0341854403334733,0.900137977711411
"Jan22_10-21-00_2026_sal0.7","Human_Rater3",0.933721758796457,0.957190440916992,0.0234686821205354,0.900137977711411
"Jan22_10-21-00_2026_sal0.7","Human_Rater4",0.829682040413971,0.974507750179948,0.144825709765977,0.900137977711411
"Jan22_10-21-00_2026_sal0.7","Human_Rater5",0.889506314573603,0.940513317981532,0.0510070034079294,0.900137977711411
