"model_name","withheld","human_ccc","model_ccc","delta_ccc","human_baseline_mean"
"Jan22_10-21-00_2026_sal0.5","Human_Rater1",0.919672020623889,0.957913080369979,0.0382410597460893,0.900137977711411
"Jan22_10-21-00_2026_sal0.5","Human_Rater2",0.928107754149136,0.9628984817356,0.0347907275864635,0.900137977711411
"Jan22_10-21-00_2026_sal0.5","Human_Rater3",0.933721758796457,0.957755493245365,0.0240337344489083,0.900137977711411
"Jan22_10-21-00_2026_sal0.5","Human_Rater4",0.829682040413971,0.974939741770862,0.145257701356891,0.900137977711411
"Jan22_10-21-00_2026_sal0.5","Human_Rater5",0.889506314573603,0.942397361781215,0.0528910472076123,0.900137977711411
