"model_name","withheld","human_ccc","model_ccc","delta_ccc","human_baseline_mean"
"Feb14_15-53-04_2024","Human_Rater1",0.919672020623889,0.961827555030375,0.0421555344064857,0.900137977711411
"Feb14_15-53-04_2024","Human_Rater2",0.928107754149136,0.963707475588931,0.0355997214397948,0.900137977711411
"Feb14_15-53-04_2024","Human_Rater3",0.933721758796457,0.962314621431142,0.0285928626346857,0.900137977711411
"Feb14_15-53-04_2024","Human_Rater4",0.829682040413971,0.975379625315894,0.145697584901923,0.900137977711411
"Feb14_15-53-04_2024","Human_Rater5",0.889506314573603,0.950846857772917,0.0613405431993137,0.900137977711411
